804,discuss the reason for the break with your boyfriend listen to your boyfriends concerns reasons and thoughts reach an agreement on what this break means for both of you discuss what will change in the relationship and what will stay the same consider deciding how long the break will be once the break starts follow the rules you agreed on    stay busy invest more time in doing work or studying devote more time and energy to doing things that make you happy    be more social reconnect with old friends you may have neglected    avoid spending too much time by yourself consider avoiding hanging out in situations with a bunch of couples catch up now and then be honest with your boyfriend about your questions and concerns use assertive statements when expressing yourself consider how you feel after the break think about how you will react if you wish to continue with the relationship but he does nt think about how you will react if both of you wish to resume the relationship
805,feel the pain talk to someone let your tears out change your thinking appreciate what you had tell them goodbye pour your grief into a creative project eat well get enough rest get out and exerciseexercise will keep you feeling better overall and it will help keep your energy up skip the alcohol do things you enjoy be kind to your other friends determine what you want in new friends make new friends
806,figure out what you re going to say do it in person if you care at all pick the right time pick the right place stay cool when you ask her to meet up cut to the chase let her see that you re hurt too let her talk explain as much as you want stick to your word do nt be a jerk keep it short and sweet try to end on a positive note
807,let your emotions loose do nt force yourself to be social take time to think about your relationship
808,spend time with your family spend time with your close friends get back in touch with longlost friends
809,improve your selfesteem pursue a new interest learn to love being alone do something you were nt able to do during your relationship
810,make sure you re ready to start dating start dating just for fun open yourself to another serious relationship
811,know that rejection is a common reality temper your expectations avoid infatuation remember that your crush is a human being leave yourself other social options try not to procrastinate be crystal clear do nt question her response listen to what she says realize that rejection is not a personal indictment accept lingering awkwardness occupy yourself with other people focus on your personal aspirations consider trying again   in due time
812,figure out what you re going to say create some distance do it in person if you really care pick the right moment pick the right place tell him you want to break up explain your reasoning as much as you want hear him out do nt be too mean to him wrap it up as soon as you can be firm try to end on a good note stay away from him for a while get some me time start putting yourself out there when you re ready try to be friends with the boy if you want to
813,draw a broken heart on a piece of paper think of all the things you like about this person think of the bad things about this person look at how many stitches or other items you have left after going through the list of likes and dislikes realize that this is just a fun test not a foolproof method of guessing what is best
814,make sure you are actually ready to break up think about what you want to say first pick a good time keep it a secret show up in person pick a place in private use open confrontation start with something nice use i instead of we do nt go negative about the other person do nt be mean ask how the person is doing be absolutely clear keep your mouth under control understand that you ll still feel sad
815,look for clues accept that its over feel your feelings avoid contact with her stay away from her online profiles refrain from intimate contact avoid acting on feelings of vengeance have fun focus on a goal give it some time
816,drop hints tell him stay friends distance yourself donât try to make him like you act cool donât obsess over it
817,let your emotions loose get that muchneeded alone time do nt force yourself to be okay confide in a close friend let go of your bitterness and regret start to realize that you re better off alone stop talking to your ex get rid of anything that reminds you of your ex take it easy with social media for a while avoid doing things that remind you of your ex change your environment as much as you can stay busy spend time with your loved ones write in a journal pick up a new hobby do something your ex never wanted to do do nt let him stop you anymore enjoy your alone time get some exercise remind yourself of all the things you re grateful for get ready to love again
818,cry it out do nt broadcast your breakup reflect privately on your feelings exercise get outdoors talk to your parents recognize the difference between grief and depression distance yourself in person keep your distance on social media get rid of reminders of your old relationship avoid rebound dates hang out with your friends continue to do things you enjoy talk to your ex accept your new status as friends reach out to your exâs new love interest
819,accept that theyâre okay give them space be respectful
820,realize that your feelings are normal vent talk to your parents about it ask your parents about dating be glad it didnât work out
821,learn who you are think about how you want to be treated focus on you forget about guys for a while
822,boost your selfesteem take care of your health express your feelings develop your interests
823,reconnect with family and friends reflect on what you have learned keep a journal get help if needed be patient with yourself
824,know this will take time understand the emotions that you are feeling are normal and embrace them hide everything that it is too difficult to see right now try to keep a regular schedule as best as you can try to get your mind off of it enjoy spending time with the people who are still in your life accept the end of the relationship
825,find a legitimate reason to break up with her find a quiet isolated place free of distractions start off blunt give her a truthful explanation take responsibility for your mistakes if possible be calm and reassuring talk to her but keep the conversation short follow the list of donts
826,give her some space give yourself some time to reflect stay busy let her see you having a great time make her jealous optional if it was too easy the first time make her chase you if it was too hard the first time make it easier if you hurt her apologize show what a better more mature person you ve become tell her how you feel take her out keep the girl this time
827,do nt break up with your partner by text phone or email do nt place blame solely on the other person for the breakup do nt lead your ex on do nt be a blabbermouth do nt be petty try to minimize the heartache be prepared for a range of emotions give her a truthful explanation be reassuring offer to talk with her at a later time if she has any questions
828,ask your parents why be respectful explore compromises seek the help of a trusted adult understand your feelings think before you speak deliver the message be aware of timing ensure he understands your point of view donât apologize or defend yourself remain calm suggest that you be friends instead
829,choose a good time and place to talk think about texting him if you re worried about a hostile reaction plan what you want to say be honest and direct withhold some information if necessary be careful about being friends lessen contact for awhile repeat your rejection if necessary ignore him if he keeps pressuring you for a romance do not wait to tell him you re not interested fade away only under certain circumstances do not simply avoid him if you have the same social circle
830,avoid getting even keep your distance learn from the experience take responsibility for how you may have contributed forgive let go express how you feel know your basic human rights donât take it personally avoid blaming yourself practice resiliency use self affirmations have a solid support network
831,figure out what you re going to say drop some hints do it facetoface if you can pick the right place and time tell him its over after the break up let him ask questions explain further if its necessary avoid being too mean keep it short stand your ground if you want to stay friends tell him that end on a good note do nt try to be friends right away take some time to recover emotionally do nt talk about him behind his back keep the public hooking up with other guys to a minimum see if you can be friends eventually
832,give yourself time give yourself space from your ex do nt fight your feelings make plans take care of yourself impose a daily limit on grieving beware of the rebound watch how you act online remember that your end goal is to move on seek help
833,before you even say a word think long and hard about why you do nt want to date himher if you still want to say nothank this person if you hung out together for all the good times you had    be clear about your decision but do not be bluntly honest about the reason do not say i m not ready for a relationship or even i already have a boyfriendgirlfriend you are not obligated to discuss or provide a lengthier explanation of why you do not want to date someone if you already had a friendship you may ask if you can still be friends
834,tell him to stop immediately show your emotions push him away run away call for help involve the police
835,tell the truth thank him be clear but not hurtful follow his lead if he keeps insisting tell him things are nt going very well at school or work and the last thing you need is a boyfriend on your mind
836,pick the right time and place prepare what you ll say predict his reaction
837,say no firmly lie if you need to do nt give them any of your information get away stay calm make a report
838,talk ahead of time move his hand away tell him to stop explain your reasons clarify ways that you are comfortable being touched
839,move away from him tell an adult leave him listen to your gut
840,be honest be firm do nt lie or make excuses say how much you value his friendship take the time to listen to him
841,do nt make it awkward take a break go back to being friends
842,be unambiguous set clear boundaries and consequences hold your boundaries shut it down if it continues
843,stay calm refuse communication document harassment do nt accept open drinks stay in touch with friends when you party
844,call text and message them constantly be critical of them be controlling
845,be straight with him say a clear ânoâ say no to reject a guy who asks you to do something you donât want to do and he will get the message and likely change his feelings give him logical reasons use an excuse if you have to offer to set him up with someone else
846,remain calm be polite start by offering help on his part calmly explain to him your feelings if you have a boyfriend say so in a nice way so it wo nt hurt him wait for his response if he seems really upset and might cry tell him sorry and get to class if he is or may become violent walk away quickly and tell a trusted adult
847,say no do nt lead the person on ask your friends for backup
848,stop making your relationship a priority do not show any support act distant
849,consider your decision carefully discuss your feelings and decision with the individual accept that the other person is entitled to react as they choose
850,avoid him block him on social networks find out what he dislikes and start doing it use reverse psychology
851,talk to a friend talk to your parents or trusted adults talk to the police if things get bad
852,be compassionate try not to go too deep suggest someone else
853,be straightforward do nt go into too much detail be honest
854,talk to him about the situation treat him with civility do nt flirt with him
855,tell him you do nt like him pretend that he does nt exist forbid your friends to give him your personal info including your telephone number msn address email address etc one way guys try to get a girls attention is to hover around her or try to have physical contact with her ex brushing past although this can be risky this trick will put him down if you do this correctly stay away from him as much as possible whenever your friends talk about him make fun of him a little bit but be careful not to get carried away if he keeps on flirting with you like hitting you in the head or messing with your hair simply turn around and firmly tell him to stop smile when he is upset about you not liking him
856,take a deep breath remember that even if you feel like you are doing something wrong it is not your fault stop smiling stop frowning stop wearing masks
857,time your day accordingly find ways to occupy yourself join or start a new club make a new friend stay away from his usual hangouts surround yourself with a group
858,do nt hang out with him too often limit physical contact limit online contact ignore him if necessary
859,do nt show sadness in front of him avoid badmouthing him accept that you ca nt be attracted to everyone take deep breaths
860,look at himher in the eye and talk as clearly as you can go straight to the point and admit that you are just not interested do nt go back and forth
861,breath out it is almost over if you feel comfortable enough with the person try a nice gesture such as a gentle stroke on the shoulder but do not hug just go
862,write to him stick to it talk to him
863,block him on social media talk to an adult about the situation let it go
864,talk to her give her a few days to let this information sink in avoid making eye contact nod whenever you pass casually in the hallway and do nt smile so that its not a greeting but an acknowledgment do nt pick up that phone if she calls you resist having any conversations with her find someone for her to hook up with
865,be calm at first and assess the situation if this boy is a flirt but is flirting more excessively with you than anyone else be on the cautious side if you do nt want to have a relationship you should try to make it clear first off try not to be caught alone when he may bother you keep in mind that while the above mentioned steps will help they are not guaranteed to stop him the worst just may happen if you are meeting in person you have no choice but to immediately respond if the encounter happens on facebookemail or over the phone you have time and are lucky its most likely that after this you and the boy will avoid each other
866,change your schedule change seats avoid hanging out with his friends avoid online contact keep texts or calls short pick up a new hobby
867,make sure there really are no chances acknowledge your own sense of embarrassment or discomfort about the situation but do nt let this deflect you from your mission of telling it like it is once you ve tackled your own feelings quell any desire to laugh off your crush be concrete about how you feel stay open with one another avoid the guilt trip
868,stop watching films or tv shows that this actor is in delete photos of this actor from your phone take down posters of the actor look up bad critics of the actor if you follow the actor on twitter unfollow now understand that you can not love somebody you do not know keep telling yourself that you do nt have a chance with the actor avoid substituting the actors last name as your last name be aware of how this obsession is eating into your real life
869,avoid eye contact avoid laughing or smiling at him walk quickly use body language to make yourself look unavailable
870,sort out your feelings play it cool be patient
871,switch fantasy for flaws
872,watch out for overconfidence calculate the age gap glance at the phone track him downpay attention to the places he frequents when you re not around beware of flattery do nt dismiss dishonesty consider the players life story share your own story talk about past relationships defend your own innocence value your own time avoid hotandcold behavior change up your meeting place maintain eye contact move slowly take it public get to know the friendstry to spend time with his friends introduce your own family and friends ask for opinions watch how others are treated
873,face it look at your admiration for this celebrity logically distance yourself from your crush spend a lot of time watching or listening or whatever at them find a friend or special someone you enjoy spending time with you should know to back off if your celebrity crush is taken if you re cheering on a celebrity who is separatingdivorcing from their significant other know that this celebrity is probably feeling pain right now and you should nt be reveling
874,write down your feelings think about other things do nt think of yourself as a loser just because the person said they did nt like you or that you re too smart too nice etc    try talking to a parent sibling or a friend about what s happened
875,completely rid yourself of that person get out more give yourself time keep looking
876,understand the differences between healthy jealousy and unhealthy jealousy stop contacting your exgirlfriend make improvements to your current lifestyle stay in touch with friends you share with your exgirlfriend stay active on social media act confident and nonchalant when you run into your ex in public donât make yourself available for your exgirlfriend allow yourself to start dating again
877,talk in private be direct about your concerns avoid making it about you reiterate your love for your child listen to their opinion
878,get to know them first be courteous resist the temptation to grill the date look for positives
879,trust your child to make good decisions give your child the opportunity to learn respect your childâs boundaries but set limits on the relationship intervene if you believe your child is being abused
880,find people who know what you re feeling admit you have a crush tell your crush acknowledge defeat separate yourself from your crush meet some new people take care of yourself be wary of relapsing avoid becoming bitter make a list of bad things about your crush
881,tell your friend you have a crush if you need closure reveal how you feel if the friendship has changed do nt tell your friend if they are in a relationship talk about your feelings inperson let them know how deeply you care about them accept their reaction no matter what
882,all this information will be if you are not particularly close or friends with the person decide first if you want to get rid of them for good cut off any contact you may have with himher do not try to talk to them when unnecessary write a list of all their bad points try to remember a time that they were not particularly nice to you or annoyed you remember if they were not willing to make an effort with you why should you too spend more time with friends and family if you have imaginationsfantasies of this person in your mind then replace them with someone else check out other guysgirls find new interests or be more involved in activities look after yourself you are more important than some person you barely know
883,separate fantasy from what actually is appreciate your friendship for what you have spend some time apart for a while set boundaries
884,allow yourself to feel without restrictions practice selfcare let yourself laugh express your feelings creatively regain your confidence
885,date yourself for a while take up a new hobby spend time with your other friends go out with other people when you re ready accept that falling out of love takes time
886,stop only thinking about him do nt cling to him whenever you your friend and his crush are together if the girl he likes is nice try to make friends with her try not to care so much about what he thinks if you have a close enough friend that s a girl try seeking her advice try to focus on one of his flaws do nt let this ruin your life do not let this crush ruin your friendship
887,release your hope for him grieve evaluate his behavior and your own remind yourself of things you did nt like about him remember that you re loveable renew yourself be healthy and take care of yourself date when you re readytheres no need to rush it but when dating sounds appealing to you try it out take some distance if you can spend more time with your friends confide in your friends dismiss gossip
888,make a list of what you like about yourself write down everything in your life that makes you happy look at the big picture
889,decide whether or not you want to stay in touch let yourself be sad for a while spend some time thinking about your crush but limit it write it out give it some time make new friends start with a clean slate try new things stay healthy find a new crush
890,find a hobby or activity that makes you happy treat your crush kindly name your negative feelings create distance between you and your crush distract yourself look for the positives
891,journal about it spend time with family and friends purse other interests take care of yourself look for someone who does appreciate you
892,think about your friendâs feelings consider whatâs best for your crush be honest with yourself about your feelings for your crush decide whether to tell them
893,realize that just because he does nt like you does nt mean you re unlikable back off for a bit donât interact with him just for the sake of being around him be glad he didnât lead you on think about all the things you did nt like about him spend more time with your friends
894,let your emotions out forget your anger and bitterness focus on your crushâs worst qualities know that you deserve better remember how amazing you are stop talking to your crush stop talking about your crush too avoid your crush on social media avoid places where your crush is likely to be mix up your routine lean on your friends and family do what you love enjoy your solo time get out of the house love the single life get ready for a new crush
895,remember that you have value find an outlet for your feelings donât give in to selfdestructive urges look to other friends for support
896,decide when itâs time to move forward take control of your life open yourself up to new romantic opportunities be kind to your friend and old crush
897,try to not let yourself break down right in front of himher when you are by yourself allow yourself to cry if you need to do nt let this person bring you down because heshe is not even worth it consider the positives of the situation if you see this person a lot try not to avoid them do nt totally discount the idea of being friends in the future the most important thing to remember is continue to love yourself
898,pause smile ask for clarification
899,do nt be straightforward play truth or dare if they say nobody there s a 50 chance they might be lying if they look down on the floor with sad eyes they might be shy or they are heartbroken if they are startled or froze their crush might be you if they say out another peoples name then there is a 50 chance that they are making it up there is a 1 chance that this would happen unless that person is straightforward start with step 1 or 2 then follow 3 onwards
900,be confident work to his advantage talk to him when you get the chance but do nt seem desperate have a reason to make his friends your friends    show your humour be confident 2 enjoy yourself be yourself
901,spend time on your hobbies meet new people try something completely different
902,laugh it off joke around tell the person that you donât want to answer that question say you donât know tell them that the question made you uncomfortable if this is applicable ask them about something else
903,initiate a different conversation use positive open body language give your crush a compliment
904,give yourself a pep talk wait until the right time act natural just do it
905,respect your crushâs boundaries explain that you need some time to recover unfollow or block your crush on social media stay away from places you think your crush may be avoid asking your friends about your crush avoid entertainment that reminds you of your crush
906,accept your feelings find support make a list of your good qualities think about your crushâs negative traits express yourself creatively practice good selfcare
907,do some mental preparation talk about them highlight your common interests know when to break away
908,be confident smile freshen up keep a positive attitude
909,know what a crush is know that there are different kinds of crushes figure out how serious your crush is
910,act moderately occupiedyou could do this in many ways pretend the person is not there appear slightly amused by the person ask yourself what s the worst that can happen announce what you re doing say hello to your crush be friends with their friends be yourself with a pinch of wild separate your idea of them with reality
911,consider your behavior around the person you think you might have a crush on consider how you feel around your potential crush notice how you act around your friends and your crush decide whether or not youâre putting more effort into your appearance
912,consider whether or not your crush is all you think about notice whether or not you talk about your crush a lot consider whether or not youâve changed anything about your life with your crush in mind pay attention to your internal reaction when someone brings your crush up in conversation pay attention to your daydreams notice if things remind you of your potential crush consider your thoughts while reading this article
913,dress in flattering clothes that make you feel comfortable check your breath groom yourself regularly try to learn as much as you can about your crush hang out in a group at first talk less to keep some mystery about yourself start slow by saying hello regularly make eye contact keep your conversations short at first find something you have in common ask for help with something let your sense of humor shine through be a tease ask interesting questions recall a previous conversation get to know your crushs friends
914,recognize you are crushing ask them to hang out evaluate their character invite them to hang out with your friends
915,practice talking to other people talk to a family member keep a journal do extracurricular activities
916,plan to do something exciting together pick a time and place that sets the mood pay attention to your grooming talk to her bond with her on a deeper level learn to read body language make physical contact time it right take the lead be sensual and not overly aggressive or sloppy learn to deal with rejection
917,start slowly rub your tongue over your partnerâs lips ask him to french kiss you while you are kissing let him know if its the first time be patient
918,try to make sure you really like this guy and if he s even worth your time start getting to know him better find common interests joke around and carry a sense of humor flirt ask questions ask him if he s busy during the weekend give him gifts ramp up your flirtatious behaviour ask personal questions get him to be comfortable around you if he had an ex find out if he s over her tell him about your ex hint to him that you re interested ask him out on a date text and email him and once you guys have hung out and finally gotten to know a lotbut not everything about each other pop the question have you ever pictured us you know together if the guy says i do nt feel like i want to take us to next level right now and if the guy says yes the first time be cool about it if he does nt like you do nt take it personally
919,make yourself kissable lean in and make eye contact hint that you want a kiss consider taking the lead invite him to kiss you keep it gentle at first
920,prepare your appearance make your lips kissable freshen your breath
921,make sure you have a fresh breath make sure you re looking good find a nice place to kiss try doing something to break the touch the jitters away by flirting physically make sure that you both are ready for the kiss move your lips towards him slowly closing your eyes at the last second use mostly your lower lip for kissing while you re kissing try to go for a gentle openlip kiss during the kiss put your hands around his back and lean towards him as you move away from the kiss open your eyes say something nice about him if you feel like it listen to what your heart tells you remember kissing etiquette
922,moisten your lips start french kissing him first deepen the kiss
923,kiss sensitive areas on his face become a great kisser try not to use too much tongue
924,get confident clean up and look kissable respect her privacy watch for signals make eye contact break the touch barrier draw her in slowly go in for the kiss walk that fine line and make it a really excellent kiss one that is romantic tender and memorable end it gently
925,spend time with him drop hints smile at him initiate closer contact stare at his lips and eyes when you talk
926,pick a good location find a good topic to talk about flirt with him to show you want to kiss lean in close to his face make your move and kiss him
927,be honest about the situation put yourself in her shoes tell her what you plan to do respect your friendâs emotions tell your crush your feelings keep the situation with your friend private take things slow be discreet with your actions nurture your friendship wait until sheâs moved on to âgushâ if your new boyfriend sends you a dozen roses and writes you a sonnet itâs only natural to want to spill all the details to your friend however you should just wait
928,practice make sure you have good breath flirt a little time it right ask move your face slowly toward hers try a simple closemouthed kiss tilt your head move slowly and follow her lead use your hands be tender and loving breathe stop when you re ready learn to french kiss learn to make out learn to kiss passionately learn to kiss around other people learn to kiss with braces
929,make yourself available set up an accidental romantic situation drop hints be open encourage her let things happen think about whether you really want to have a romantic relationship with the person you are interested in be the best version of yourself you can be respect her as a person with unique and independent thoughts be a good friend display your interest look for signs that she is interested
930,assess your personalities look at your habits understand your abilities to compromise assess your abilities to trust understand the attraction observe if she has the same feelings for you take your time spend some time together use humor be there for her be patient tell her how you feel be prepared for rejection
931,consider the risks look for hints think compatibility be sure of your motives prepare for a rejection plant the seed deepen your interest flirt make her feel comfortable ask for a date arrange a first date go slowly at first get physical when the time is right be open about the relationship accept rejection gracefully try to salvage the friendship
932,talk to his friends start a club find a new hobby volunteer when you can enjoy sports burp when you want go to happy hour reassess your view of guys understand that guys do see the potential for romance avoid applying pressure hide your true emotions donât lose your self control prepare for awkwardness go out in groups prepare for honesty avoid affection donât ask or give dating advice avoid acting like his girlfriend if youâre not donât take advantage of his vulnerability avoid comparison never assume read the signs make sure you both know what you want tell him how you feel tell him if youâre going to pursue someone else be honest prepare for the aftermath be patient
933,take a minute to appraise your own feelings consider whether your friend feels the same way talk to your other friends about it spend some alone time together keep your expectations in check make sure the time is right determine the best way to ask ask in a friendly relaxed way remember that youâre friends try not to neglect your mutual friends donât despair if it doesnât work out enjoy each otherâs company
934,look for obvious evidence of another woman take note of changes to his physical appearance notice if he is obsessed with his phone watch out if heâs always on social media notice if heâs constantly closing doors behind him listen to warnings from your friends
935,take notice if heâs prone to mood swings pay attention if he stops saying âi love youâ itâs probably obvious but if your boyfriend used to tell you how he felt all the time and now no longer communicates his feelings it can be a significant warning sign observe how affectionate he is with you notice if heâs more attentive than usual pay attention to how often he picks fights take note if heâs suddenly suspicious of you
936,ask if somethingâs wrong point out changes in his behavior ask point blank trust your gut
937,see if his looks have changed pay attention to how he treats his body pay attention to his body language
938,decide whether itâs worth it ask yourself what you want talk to your mutual friends make sure your timing is right spend more time with your friend start small and work your way up pursue someone else for a while break the touch barrier be upfront about your feelings enjoy the comfort of dating a friend be ready to live up to new expectations indulge your common interests together donât involve your friends in your problems accept rejection gracefully find support from your loved ones take some time for yourself focus on your friendship do nt blame yourself if the friendship ends
939,ask if he s cheating follow him snoop through his things
940,see if there s a change in your sex life see if he s much nicer or more helpful see if he s meticulously clean all of a sudden see if his mood changes see if he engages in generally shady behavior
941,notice his excuses notice the things he says
942,exude confidence remind your friend that he is your boyfriend not theirs stay friendly during the interaction use hints in conversation
943,ask them if they like your boyfriend tell them to back off avoid putting yourself in the situation again
944,ask if he suspects your friend likes him look at him when heâs around your friend tell him you are not comfortable with the situation understand your boyfriend may not be to blame
945,talk to a friend or close female family member about the situation do nt blame yourself if you re in a situation where you ll see them a lot work school extra things etc face the person and let them know that their behavior is wrong decide if its sarcasm teasing or abuse
946,donât answer to a nickname you donât like ask friends to stop using a nickname correct an introduction deal with a bully calling you by a nickname talk to an authority figure sign off messages with your name use your chosen name in conversation introduce yourself at the start remember that nicknames donât last forever
947,consider all the reasons why the crush is a bad idea if your crush is inappropriate because you re already in a relationship consider your background and whether your new crush could be undermining your relationships if your crush is inappropriate because you re already in a casual relationship with no children who can be affected by leaving it ask yourself about the current state of your relationship project the potential fallout consider your reputation think about your future focus on your crushs negative qualities distract yourself as much as you can avoid the person as much as you can give it time start dating other people when you re ready if you ca nt fight it find a way to make it right first
948,call the authorities look up the nearest marine animal rescue service make sure itâs alive keep people back recruit others to help protect the dolphin leave the dolphin where it is understand the danger of illness use extreme caution stand away from the tail and face continue to keep people back check the location of the blowhole roll the dolphin onto its belly if needed douse the dolphin in water get shade for the dolphin dig holes under the pectoral fins get out of the way of professionals prepare for death
949,find a guided tour visit an aquarium go to the beach support dolphin life research the law get into the water with dolphins and a qualified guide do not approach the dolphin watch for signs of distress be careful not to hurt the dolphin watch from a distance
950,leave dolphins alone make informed seafood purchases boycott styrofoam products and nonbiodegradable consumer goods reduce your carbon footprint fight global climate change boycott marine theme parks that keep dolphins in captivity get the word out and make it loud encourage your congressional leader to strengthen the marine mammal protection act donate to marine wildlife foundations organize more significant boycotts in your area start your own activist group study marine biology join a radical marine justice organization take action against corporate polluters attend rallies and stage your own protests disrupt the fishing industry directly
951,give her space ask yourself if sheâs actually ignoring you consider that your girlfriend may be depressed avoid the temptation to ignore her back take care of yourself set a date to speak in person send an email or private message use empathetic body language express your thoughts and feelings using nonviolent communication ask her about herself ask her what she needs be an active listener come up with some possible solutions together donât force a resolution understand that one of the resolutions might be to break up
952,research whaling laws by reading government websites brush up current laws read reputable websites
953,take pictures of    dorsal fin         saddle patch tail         take notes in journal or sketchbook    if you ca nt get a picture sketch or note things like approximate size behaviors and markings nicks or scars on the dorsal fin or tail          use information for identification   colors and markingsorcas have very bold blackandwhite coloring behaviors or unique markingsbesides having one blowhole they are also known for coming out of the water in a certain way that is called breaching or spyhopping look at orca types    five known types exist depending upon geographical location resident dorsal fins more rounded at tip larger pods transient dorsal fins more erect and elongated smaller pods caution identify an orca   there are several sites to help identify a specific whale using the information you ve collected report sightings    bc cetacean sightings network httpwildwhalesorgsightings   cascadia research httpwwwcascadiaresearchorgreporting_marine_mammal_sightinghtm     have fun and enjoy the experience
954,write letters sign petitions join organizations adopt a whale donate money volunteer your time boycott products from companies involved in whaling
955,tell your friends join protests start or join a conversation
956,learn your capuchins body language learn what your capuchins vocalizations mean discover what upsets your capuchin understand that your monkey may never âbehaveâ do nt show fear issue stern commands give your monkey time out do not hit your monkey prepare for a commitment provide plenty of attention feed your capuchin a proper diet
957,contact the international whaling commission speak out against seismic and sonar testing sign a petition to stop whaling organize a letter writing campaign host a community event support efforts to curb climate change avoid products that contain whale meat
958,note their natural environment understand the lifespan of a capuchin be clear on social behavior observe sexual maturity observe infant behavior prepare to spend a lot of time with your capuchin provide indoor and outdoor housing be cautious with habitat openings create a stimulating environment change the environment choose an indoor floor clean your monkey enclosure consider using diapers secure acceptable areas ensure the kitchen is completely off limits remove all other pets provide a commercial food supplement feed with fruits and vegetables provide occasional treats give fresh water every day
959,research adoption to see what it entails choose an organization for your adoption choose an electronic adoption kit choose a print format adoption kit
960,join a conservation organization consider an ongoing monthly gift adopt a whale
961,spot these dolphins virtually anywhere off the coast of the south island and off the west coast of the north island identify the major characteristics of hectors dolphins look for them in muddy turbid waters such as can be found around estuaries realize that these dolphins are nt that acrobatic they rarely leap out of the water usually coming up to breath in a pretty calm unshowy fashion    try spotting one near a boat
962,research various establishments look at dolphin adoption packages sign up for an adoption package visit your animal periodically to check in after adoption read up on dolphins in captivity before adopting
963,understand that these are the dolphins you are most likely to see look for their obvious beak notice the size look for their behaviour spot these grey and white guys anywhere around the coast of new zealand munching on squid and small fish
964,easily distinguish a dusky dolphin by its short stubby dark beak look for their most striking feature a flame shaped marking on its dusky flank    check for acrobatics and a lot of play
965,look for a dolphin that resembles flipper keep a look out all around in the waters around new zealand know that this is the biggest species of nz dolphin with adults reaching 36 m    check their colouring and features
966,call for help approach with care apply zinc oxidebased sunscreen when possible keep the animal cool stay focused on helping the animal wash your hands after touching a marine animalthis will minimize the spread of illnesses from the animal to you
967,draw the body by drawing a really sloppy oval add joints and head finish the neck and add the ears add muzzle and legs add eyes and tail and finish the hind legs using a pen draw on top of your sketch erase the pencil sketch and add details color your wolf
968,walk onto the platform with food bucket in hand for positive reinforcement walk to about 5 inches 127â   cm from the edge of the platform still directly in front of the dolphin and kneel down with the dolphin still at the station place your right hand gently on the dolphins rostrum nose    with the hand that is on the dolphinsâ rostrum gently push towards dolphin as if pushing the dolphins head away from you gently grab onto its flukes and place into your lap allowing the dolphin to relax and feel comfortable
969,keep the animal upright turn the animal upright pour water over sharks
970,identify âproblemâ animals determine the possibility of returning a beached animalonce on land and unsupported by the weightlessness of water whales might crush their own internal organs and skeletons sperm whales and whales of even larger sizes are almost impossible to return to water do not drag or push a beached animal back to water
971,draw the body by drawing a really sloppy oval add the 2 ovals draw the muzzle and joints add ear and legs complete the legs add paws using a pen draw on top of your sketch erase the pencil sketch and add details color your wolf
972,draw a circle draw a circle below the head and connect this to the head using curved lines for the body    draw three straight lines for the forelegs and a semicircle for the feet draw a half crescent shape for the tail pointing upwards    add details to the face draw the head and make it look furry using small curved strokes    draw the rest of the body erase unnecessary lines    color your drawing
973,draw a circle for the head draw a circular shape for the neck area and another one for the body    draw the limbs using curved and straight lines    add the tail on the rear part of the wolf using a curved line    add details to the face draw the head using short slanted strokes for a furry look    draw the rest of the body adding a few slanted strokes for the fur sketch soft slanted strokes on some parts of the wolfâs body especially on areas usually covered with shadow    erase unnecessary lines    color your drawing
974,prepare kneel down next to the trainer on the side that sample will be taken from    run a finger along the dark line in the fluke this is the main blood vessel repeat swab procedure for a second time    get a needle with a capsule for the sample out from kit and insert the tip of the needle into the vein    draw the sample rub the injection site with a new alcohol swab to clean the area    stand up and walk away from the trainer and dolphin with the entire blood sample kit    finish up
